Policy_ID,Customer_Age,Gender,Policy_Type,Annual_Income,Claim_History,Fraudulent_Claim,Premium_Amount,Claim_Amount,Risk_Score
POL006319,29,M,Health,82206,0,0,2503.56,0.0,Low
POL006320,40,M,Health,23726,0,0,2138.73,0.0,Medium
POL006321,33,M,Auto,28289,0,0,1313.77,0.0,Medium
POL006322,20,M,Auto,44188,0,0,1787.56,0.0,High
POL006323,47,M,Home,24415,1,0,1003.38,13347.31,Medium
POL006324,74,M,Home,29485,0,0,1178.86,0.0,High
POL006325,80,F,Auto,89745,0,0,1397.19,0.0,Low
POL006326,39,F,Auto,48091,0,0,1267.06,0.0,Low
POL006327,26,F,Home,39224,1,0,1080.8,24084.53,High
POL006328,46,F,Auto,64214,5,0,1865.45,6135.02,High
POL006329,64,M,Auto,63417,1,0,1552.91,3500.04,Low
POL006330,54,F,Auto,107183,0,0,1364.35,0.0,Low
POL006331,40,M,Health,24593,1,0,2563.27,6713.1,High
POL006332,30,F,Home,37676,0,0,919.07,0.0,Medium
POL006333,49,F,Auto,44422,0,0,1233.16,0.0,Low
POL006334,63,F,Auto,72807,0,0,1074.18,0.0,Low
POL006335,69,M,Home,200000,0,0,1166.85,0.0,Low
POL006336,64,F,Health,80273,0,0,2377.43,0.0,Low
POL006337,65,M,Health,52420,0,0,2836.88,0.0,Low
POL006338,40,M,Auto,32642,0,0,1366.48,0.0,Low
POL006339,62,F,Home,30662,3,0,1598.68,7988.95,High
POL006340,34,M,Life,94049,0,0,846.97,0.0,Low
POL006341,72,M,Auto,40239,0,0,1663.28,0.0,Medium
POL006342,57,F,Home,50159,2,0,1288.13,7788.53,Medium
POL006343,38,F,Auto,137123,1,0,1392.48,1103.61,Medium
POL006344,19,F,Auto,25404,0,0,1872.6,0.0,High
POL006345,54,F,Auto,68544,1,0,1475.75,1525.03,Medium
POL006346,23,F,Home,38108,0,0,1318.58,0.0,High
POL006347,61,F,Auto,135690,0,0,1100.96,0.0,Low
POL006348,35,M,Auto,37448,1,0,1571.66,1010.79,Medium
POL006349,47,F,Auto,83655,0,0,1140.65,0.0,Low
POL006350,39,F,Auto,24243,1,0,1284.15,5051.68,High
POL006351,71,M,Home,130175,0,0,1269.55,0.0,Low
POL006352,50,F,Auto,94831,1,0,1293.44,10444.57,Low
POL006353,47,M,Auto,45338,0,0,1052.82,0.0,Low
POL006354,34,F,Health,72874,5,0,3991.7,22711.66,High
POL006355,79,F,Home,96631,0,0,1354.66,0.0,Medium
POL006356,60,M,Home,64628,3,0,1329.58,3266.59,High
POL006357,49,F,Auto,49302,0,0,1253.16,0.0,Low
POL006358,59,M,Home,57008,1,0,1012.03,4210.84,Medium
POL006359,68,F,Auto,63260,1,0,1547.44,2009.87,Medium
POL006360,31,F,Auto,61584,0,0,1330.16,0.0,Medium
POL006361,75,M,Health,74403,1,0,4029.05,12771.01,High
POL006362,27,F,Life,35931,0,0,839.85,0.0,Low
POL006363,64,F,Home,43299,0,0,859.27,0.0,Low
POL006364,77,M,Auto,49262,1,0,1653.72,9555.1,High
POL006365,68,F,Life,75773,3,0,1649.29,55431.26,High
POL006366,53,M,Auto,27888,0,0,1072.08,0.0,Medium
POL006367,51,F,Life,64663,0,0,875.08,0.0,Low
POL006368,26,M,Auto,88467,0,0,1230.32,0.0,Low
POL006369,59,F,Auto,61340,1,0,1479.51,3107.0,Low
POL006370,45,M,Home,62168,5,0,1825.87,8642.44,High
POL006371,28,M,Travel,51469,1,0,448.54,1187.94,Medium
POL006372,31,F,Life,61766,0,0,750.07,0.0,Low
POL006373,56,F,Home,48023,0,0,1051.82,0.0,Low
POL006374,72,M,Health,55094,0,0,3549.24,0.0,Medium
POL006375,64,F,Home,48010,2,0,1122.45,8130.12,High
POL006376,71,M,Health,54737,5,0,5482.59,7697.48,High
POL006377,80,F,Health,51082,1,0,3570.13,8110.4,Medium
POL006378,36,F,Auto,33170,3,0,1771.04,1981.6,High
POL006379,71,M,Auto,28203,0,0,1379.32,0.0,Medium
POL006380,32,M,Travel,62293,1,0,519.81,243.85,Medium
POL006381,79,F,Life,80978,0,0,1055.14,0.0,Medium
POL006382,45,F,Auto,130238,0,0,1352.55,0.0,Low
POL006383,41,F,Auto,103650,1,0,1511.21,3827.17,Low
POL006384,25,F,Travel,94099,0,0,363.0,0.0,Low
POL006385,60,F,Home,67145,1,0,1023.16,10140.91,Medium
POL006386,78,M,Home,63552,1,0,1657.02,9228.3,High
POL006387,26,F,Auto,40352,1,0,1394.95,1753.69,Medium
POL006388,64,F,Life,38134,1,0,787.45,5152.22,Medium
POL006389,50,M,Auto,65857,0,0,1356.32,0.0,Low
POL006390,79,M,Auto,39438,0,0,1547.38,0.0,Medium
POL006391,50,M,Auto,57222,0,0,1128.34,0.0,Low
POL006392,36,F,Life,20000,0,0,803.98,0.0,Medium
POL006393,20,M,Health,75627,0,0,4113.28,0.0,Medium
POL006394,27,M,Health,35690,0,0,2207.72,0.0,Medium
POL006395,57,M,Auto,29322,0,0,1149.22,0.0,Low
POL006396,64,M,Life,85924,0,0,756.53,0.0,Low
POL006397,59,F,Health,96909,0,0,2754.74,0.0,Low
POL006398,18,F,Health,57398,0,0,4063.28,0.0,Medium
POL006399,46,F,Travel,41833,0,0,388.01,0.0,Low
POL006400,67,M,Auto,85745,0,0,1636.98,0.0,Medium
POL006401,51,M,Home,40761,0,0,968.33,0.0,Low
POL006402,68,M,Life,55336,0,0,1062.25,0.0,Medium
POL006403,30,M,Health,117495,0,0,2868.41,0.0,Low
POL006404,71,M,Home,72231,0,0,1313.87,0.0,Medium
POL006405,18,M,Auto,58508,0,0,2063.83,0.0,Medium
POL006406,51,F,Health,52159,0,0,2685.4,0.0,Low
POL006407,46,F,Home,61200,0,0,886.22,0.0,Low
POL006408,65,M,Auto,68391,1,1,1502.53,6821.68,High
POL006409,64,F,Life,34106,0,0,718.71,0.0,Low
POL006410,30,M,Auto,109549,1,0,1393.38,2220.47,Medium
POL006411,65,M,Auto,47616,0,0,1240.77,0.0,Medium
POL006412,66,F,Health,54053,4,0,5811.88,32998.24,High
POL006413,70,M,Home,89932,0,0,1187.07,0.0,Low
POL006414,78,F,Auto,55785,1,0,1996.33,1742.37,Medium
POL006415,46,M,Auto,93014,0,0,1356.42,0.0,Low
POL006416,56,M,Auto,58482,0,0,1052.22,0.0,Low
POL006417,41,F,Auto,62922,0,0,1338.7,0.0,Low
POL006418,43,M,Auto,66681,0,0,1113.3,0.0,Low
POL006419,34,M,Auto,72182,0,0,1049.16,0.0,Medium
POL006420,24,M,Auto,79201,4,0,3276.21,3911.47,High
POL006421,30,F,Home,101315,2,0,1257.96,1808.85,High
POL006422,22,M,Life,98352,1,0,1430.92,25139.46,High
POL006423,43,M,Home,40269,2,0,1320.62,11086.89,Medium
POL006424,66,M,Health,123883,0,0,2970.35,0.0,Low
POL006425,20,F,Auto,25584,1,0,2175.3,6539.57,High
POL006426,24,F,Health,43669,0,0,3239.38,0.0,High
POL006427,75,F,Home,55888,0,0,1184.21,0.0,Medium
POL006428,66,F,Home,33418,1,0,1694.43,5249.51,High
POL006429,56,F,Auto,68865,0,0,1363.26,0.0,Low
POL006430,70,M,Auto,86675,1,0,1784.67,1114.63,Medium
POL006431,18,F,Home,41927,0,0,1351.08,0.0,Medium
POL006432,66,F,Home,75487,0,0,1269.43,0.0,Medium
POL006433,79,M,Life,90982,2,0,1504.94,10483.31,High
POL006434,34,F,Auto,22748,2,0,1358.89,12048.87,High
POL006435,60,M,Auto,65324,0,0,1066.03,0.0,Low
POL006436,42,F,Home,72160,1,0,1286.5,14801.48,Low
POL006437,76,M,Life,37850,0,0,1013.6,0.0,Medium
POL006438,78,M,Auto,32943,0,0,1365.06,0.0,High
POL006439,20,F,Home,42451,2,0,1738.94,7504.51,High
POL006440,32,F,Auto,54528,0,0,1337.68,0.0,Medium
POL006441,46,M,Home,41137,0,0,997.03,0.0,Low
POL006442,70,M,Health,79046,0,0,2921.42,0.0,Medium
POL006443,60,M,Life,74092,0,0,894.57,0.0,Low
POL006444,49,M,Auto,72255,0,0,1324.3,0.0,Low
POL006445,43,M,Auto,112318,1,0,1182.53,5601.55,Medium
POL006446,77,M,Home,82679,0,0,1331.59,0.0,Low
POL006447,33,M,Auto,68988,0,0,1107.96,0.0,Medium
POL006448,42,F,Health,32457,0,0,2524.85,0.0,Low
POL006449,71,M,Home,106803,0,0,1213.91,0.0,Low
POL006450,45,F,Auto,112795,0,0,1133.72,0.0,Low
POL006451,26,F,Health,50790,0,0,2576.39,0.0,Low
POL006452,73,M,Auto,39948,0,0,1578.19,0.0,High
POL006453,73,M,Travel,87316,0,0,503.65,0.0,Medium
POL006454,18,F,Health,24096,0,0,3308.51,0.0,High
POL006455,46,M,Health,73070,1,0,3279.88,5844.92,Medium
POL006456,74,M,Auto,126550,0,0,1407.72,0.0,Medium
POL006457,39,F,Life,49484,0,0,831.95,0.0,Low
POL006458,33,F,Health,67582,0,0,2187.06,0.0,Low
POL006459,58,F,Auto,62976,3,0,1838.3,12340.43,High
POL006460,68,M,Auto,100877,1,0,1575.94,3022.35,Medium
POL006461,61,M,Auto,63136,2,0,1433.41,6790.54,High
POL006462,68,F,Travel,50445,1,0,624.37,789.48,High
POL006463,71,M,Life,28012,0,0,972.28,0.0,Medium
POL006464,58,F,Life,62763,2,0,1050.25,22068.06,Medium
POL006465,24,M,Health,57820,0,0,3327.57,0.0,Medium
POL006466,31,F,Home,21649,0,0,910.72,0.0,Medium
POL006467,46,M,Auto,36195,0,0,1284.16,0.0,Medium
POL006468,36,F,Auto,44408,0,0,1032.65,0.0,Low
POL006469,36,M,Auto,44412,1,0,1219.29,11981.26,Medium
POL006470,19,M,Home,59035,0,0,1371.73,0.0,Medium
POL006471,58,F,Life,56676,0,0,684.85,0.0,Low
POL006472,62,M,Travel,58024,1,0,404.16,1030.76,Low
POL006473,32,M,Auto,185311,1,0,1289.5,8448.49,Low
POL006474,20,F,Health,48015,1,0,3785.84,5631.47,High
POL006475,28,M,Home,38766,4,0,1775.74,4255.04,High
POL006476,70,M,Home,131071,0,0,1130.77,0.0,Medium
POL006477,63,M,Health,124488,0,0,2770.74,0.0,Low
POL006478,47,F,Auto,34852,0,0,1316.23,0.0,Low
POL006479,74,F,Life,109832,2,0,1190.07,24843.43,High
POL006480,57,F,Health,23781,0,0,2143.89,0.0,Medium
POL006481,35,F,Health,200000,0,0,2162.49,0.0,Low
POL006482,68,F,Auto,146008,0,0,1602.3,0.0,Low
POL006483,65,M,Auto,78117,0,0,1261.33,0.0,Low
POL006484,19,M,Auto,91976,0,0,1865.15,0.0,Low
POL006485,49,F,Health,74746,1,0,2910.77,23690.04,Low
POL006486,25,M,Life,43065,1,0,830.21,20290.36,Medium
POL006487,39,M,Home,108861,1,0,1267.63,12335.04,Low
POL006488,23,M,Health,117957,0,0,3556.0,0.0,Medium
POL006489,29,M,Home,41621,0,0,1145.85,0.0,Low
POL006490,64,F,Auto,58923,0,0,1158.55,0.0,Low
POL006491,74,F,Health,32318,0,0,3018.93,0.0,Medium
POL006492,57,M,Health,58464,0,0,2795.69,0.0,Low
POL006493,53,M,Auto,52375,1,0,1407.91,11137.67,Medium
POL006494,32,F,Auto,111998,0,0,1279.87,0.0,Low
POL006495,45,M,Home,133308,0,0,972.52,0.0,Low
POL006496,69,M,Auto,35177,0,0,1741.08,0.0,Medium
POL006497,74,M,Life,87953,0,0,1170.33,0.0,Low
POL006498,66,F,Home,92951,0,0,1275.34,0.0,Low
POL006499,62,F,Auto,24985,0,0,1106.66,0.0,Low
POL006500,35,M,Auto,97003,0,0,1253.16,0.0,Low
POL006501,19,M,Travel,28593,0,0,681.83,0.0,High
POL006502,30,M,Health,46369,0,0,2591.83,0.0,Low
POL006503,62,M,Health,38158,4,0,4545.07,6994.35,High
POL006504,71,M,Auto,27294,0,0,1486.9,0.0,High
POL006505,32,M,Life,103973,0,0,899.62,0.0,Low
POL006506,37,F,Home,37380,0,0,883.77,0.0,Medium
POL006507,46,F,Health,49111,1,0,2753.24,4125.93,Low
POL006508,76,M,Travel,59670,1,0,597.01,1559.38,High
POL006509,59,F,Auto,86811,0,0,1255.12,0.0,Low
POL006510,46,M,Home,36889,1,0,1078.98,19503.69,Medium
POL006511,20,M,Auto,76400,1,0,2333.45,2830.85,High
POL006512,36,F,Home,53343,5,0,1961.84,16279.5,High
POL006513,20,F,Auto,36169,0,0,1961.64,0.0,High
POL006514,71,M,Life,99733,5,0,1609.44,20803.59,High
POL006515,31,M,Auto,169266,1,0,1205.41,17095.01,Medium
POL006516,57,F,Home,66301,1,0,1149.36,38522.29,Medium
POL006517,76,F,Life,44157,1,0,1291.21,51464.88,High
POL006518,72,M,Travel,41446,2,0,599.59,631.62,High
POL006519,79,M,Home,89609,3,0,1964.98,1487.63,High
POL006520,21,M,Home,60280,0,0,1512.53,0.0,High
POL006521,76,F,Auto,35201,0,0,1665.76,0.0,High
POL006522,77,M,Auto,25678,3,0,2218.15,5218.77,High
POL006523,69,F,Home,72446,0,0,1375.39,0.0,Medium
POL006524,28,M,Auto,31803,0,0,1077.46,0.0,Medium
POL006525,75,F,Auto,48957,0,0,1426.43,0.0,Medium
POL006526,48,F,Auto,135179,0,0,1345.2,0.0,Low
POL006527,60,F,Home,39514,1,0,1091.13,15090.97,Medium
POL006528,49,F,Home,101401,0,0,1145.65,0.0,Low
POL006529,44,M,Auto,35932,1,0,1192.13,7100.36,Medium
POL006530,47,F,Auto,92720,2,0,1558.07,3012.96,Medium
POL006531,60,F,Home,79823,0,0,947.5,0.0,Low
POL006532,19,F,Health,76426,0,0,4307.96,0.0,High
POL006533,79,M,Home,44164,1,0,1714.78,2827.1,High
POL006534,66,M,Health,82326,2,0,3889.42,23006.12,High
POL006535,26,M,Auto,72206,0,0,1116.21,0.0,Low
POL006536,45,M,Auto,153886,1,0,1483.36,18365.19,Low
POL006537,48,M,Auto,44003,0,0,1340.28,0.0,Low
POL006538,77,M,Home,113890,0,0,1363.84,0.0,Medium
POL006539,51,F,Health,38165,1,0,3189.56,7507.24,Medium
POL006540,78,F,Auto,53135,0,0,1355.62,0.0,Medium
POL006541,73,F,Home,43509,1,0,1558.03,14254.75,High
POL006542,32,M,Home,46736,0,0,1060.05,0.0,Low
POL006543,65,F,Travel,55343,1,0,417.26,12369.09,Medium
POL006544,42,F,Health,123115,0,0,2708.48,0.0,Low
POL006545,53,M,Health,75231,0,0,2833.2,0.0,Low
POL006546,25,F,Home,110972,0,0,1119.39,0.0,Low
POL006547,26,M,Travel,60312,0,0,369.4,0.0,Medium
POL006548,75,F,Travel,113705,2,0,640.31,1751.27,High
POL006549,75,M,Home,67070,0,0,1299.85,0.0,Low
POL006550,54,M,Home,40351,0,0,897.51,0.0,Low
POL006551,65,M,Home,101518,1,0,1306.61,7105.02,Medium
POL006552,62,F,Home,125737,0,0,898.48,0.0,Low
POL006553,79,F,Home,82384,0,0,1401.95,0.0,Low
POL006554,56,M,Auto,90711,1,0,1314.35,7398.3,Low
POL006555,49,M,Life,113502,0,0,817.69,0.0,Low
POL006556,75,F,Home,52311,0,0,1123.4,0.0,Medium
POL006557,69,F,Health,41815,0,0,2962.39,0.0,Low
POL006558,34,M,Home,71779,0,0,983.32,0.0,Medium
POL006559,52,F,Health,141949,1,0,3027.83,9834.15,Medium
POL006560,54,F,Auto,69605,0,0,1299.92,0.0,Low
POL006561,36,F,Home,82031,0,0,859.04,0.0,Low
POL006562,61,M,Home,62153,0,0,895.75,0.0,Low
POL006563,46,M,Auto,69375,0,0,1282.73,0.0,Low
POL006564,76,F,Life,45981,0,0,1137.67,0.0,Medium
POL006565,24,M,Auto,78757,3,0,2403.74,12767.48,High
POL006566,45,F,Home,92864,0,0,918.9,0.0,Low
POL006567,26,F,Auto,28246,0,0,1051.69,0.0,Medium
POL006568,80,M,Life,28266,2,0,1210.16,18841.66,High
POL006569,45,M,Auto,24911,0,0,1022.89,0.0,Low
POL006570,23,M,Home,125207,0,0,1540.42,0.0,Medium
POL006571,46,F,Auto,37707,1,0,1547.21,4892.5,Medium
POL006572,75,F,Home,71386,0,0,1163.33,0.0,Medium
POL006573,34,M,Life,146167,1,0,989.4,9108.11,Medium
POL006574,33,M,Auto,70704,1,0,1410.49,4239.86,High
POL006575,40,M,Health,77431,0,0,2829.94,0.0,Low
POL006576,48,F,Auto,39278,0,0,1307.32,0.0,Medium
POL006577,20,F,Home,70728,4,0,2653.96,3951.66,High
POL006578,38,F,Home,36404,1,0,1198.0,10192.85,High
POL006579,43,M,Home,23117,0,0,1093.4,0.0,Medium
POL006580,53,M,Home,61461,2,0,1241.84,2495.47,High
POL006581,59,F,Home,70291,0,0,912.71,0.0,Low
POL006582,54,M,Auto,45972,0,0,1348.51,0.0,Low
POL006583,70,M,Home,41220,2,0,1808.81,15884.8,High
POL006584,39,M,Auto,53813,0,0,1052.65,0.0,Low
POL006585,79,M,Health,41632,1,0,4148.9,6521.38,High
POL006586,59,F,Health,86777,0,0,2386.68,0.0,Low
POL006587,29,M,Auto,74863,1,0,1296.49,17432.36,Medium
POL006588,59,F,Auto,135133,0,0,1244.39,0.0,Low
POL006589,78,F,Auto,50123,0,0,1592.1,0.0,Medium
POL006590,30,M,Travel,62001,0,0,404.59,0.0,Medium
POL006591,28,F,Health,65302,0,0,2316.16,0.0,Low
POL006592,71,F,Auto,49687,1,0,2041.45,13052.35,High
POL006593,33,M,Home,22209,1,0,1305.29,11639.37,High
POL006594,25,F,Auto,74753,2,0,1327.95,1703.77,High
POL006595,57,F,Home,192415,0,0,951.35,0.0,Low
POL006596,76,F,Health,98683,1,0,3227.95,7732.13,Medium
POL006597,74,F,Home,159387,0,0,1436.6,0.0,Low
POL006598,57,F,Life,93751,0,0,892.76,0.0,Low
POL006599,62,F,Home,55493,0,0,1005.49,0.0,Low
POL006600,76,F,Auto,80885,2,0,2234.66,2669.89,High
POL006601,19,F,Home,102226,0,0,1591.51,0.0,Medium
POL006602,47,M,Home,26894,0,0,999.87,0.0,Low
POL006603,47,M,Life,74787,0,0,767.31,0.0,Low
POL006604,29,M,Auto,56998,0,0,1115.84,0.0,Low
POL006605,27,F,Home,125332,1,0,1067.0,4662.97,Low
POL006606,61,F,Health,72125,0,0,2546.55,0.0,Low
POL006607,28,F,Home,20000,0,0,900.04,0.0,Medium
POL006608,32,M,Auto,74603,3,0,1570.24,15077.26,High
POL006609,33,M,Travel,21355,3,0,494.81,1797.32,High
POL006610,34,M,Auto,113216,0,0,1240.8,0.0,Low
POL006611,43,F,Auto,40784,1,1,1584.66,6309.07,Low
POL006612,19,M,Life,34017,0,0,1340.12,0.0,High
POL006613,67,M,Auto,40720,1,0,1904.7,2687.11,Medium
POL006614,29,F,Auto,38298,1,0,1498.21,2657.39,High
POL006615,68,M,Home,55389,0,0,1267.57,0.0,Medium
POL006616,43,F,Auto,38938,4,0,1803.69,3442.38,High
POL006617,40,M,Travel,51512,0,0,384.24,0.0,Low
POL006618,35,F,Home,27690,1,0,1005.59,4663.87,Medium
POL006619,79,F,Home,52795,1,0,1555.01,11244.03,High
POL006620,49,F,Auto,121941,0,0,1082.95,0.0,Low
POL006621,66,F,Auto,47844,0,0,1683.03,0.0,Medium
POL006622,79,F,Home,81803,0,0,1179.09,0.0,Medium
POL006623,55,M,Home,31947,1,0,1056.2,8450.37,Medium
POL006624,74,F,Health,80005,1,0,4250.25,4359.14,Medium
POL006625,64,F,Auto,105745,0,0,1057.94,0.0,Low
POL006626,20,F,Health,122101,0,0,3748.7,0.0,Medium
POL006627,55,F,Auto,66195,0,0,1042.57,0.0,Low
POL006628,20,M,Home,83760,1,0,1513.03,26819.29,High
POL006629,47,F,Home,31562,1,0,1196.06,6491.95,Medium
POL006630,78,M,Auto,49429,0,0,1621.18,0.0,Low
POL006631,18,F,Home,40129,0,0,1361.9,0.0,High
POL006632,47,F,Auto,70560,0,0,1334.1,0.0,Low
POL006633,62,M,Home,45976,0,0,1060.66,0.0,Low
POL006634,49,M,Health,84406,0,0,2350.46,0.0,Low
POL006635,45,M,Auto,200000,0,0,1109.42,0.0,Low
POL006636,38,F,Life,81698,1,0,990.18,23817.53,Low
POL006637,75,M,Home,121276,0,0,1391.11,0.0,Low
POL006638,63,F,Life,33114,0,0,715.72,0.0,Low
POL006639,30,M,Auto,57383,1,0,1317.56,3466.31,High
POL006640,44,M,Life,66731,1,0,841.8,24807.69,Low
POL006641,53,F,Auto,61853,0,0,1125.89,0.0,Low
POL006642,24,M,Home,150492,0,0,1404.4,0.0,Medium
POL006643,39,M,Life,41276,3,0,1325.66,13253.76,High
POL006644,27,F,Auto,70372,0,0,1290.08,0.0,Medium
POL006645,56,F,Auto,20000,0,0,1300.82,0.0,Medium
POL006646,70,F,Health,74038,2,0,3942.88,4652.76,High
POL006647,32,M,Home,77107,1,0,977.68,6339.97,Medium
POL006648,32,M,Home,58330,1,0,997.56,21836.05,Medium
POL006649,21,M,Auto,72958,0,0,1828.62,0.0,Medium
POL006650,49,M,Health,45150,0,0,2339.11,0.0,Low
POL006651,40,M,Auto,32507,0,0,1089.46,0.0,Low
POL006652,72,F,Life,36524,0,0,899.49,0.0,High
POL006653,23,M,Health,39093,0,0,4172.87,0.0,High
POL006654,41,F,Health,31376,0,0,2575.1,0.0,Low
POL006655,37,M,Auto,30763,0,0,1058.65,0.0,Medium
POL006656,75,F,Life,39536,1,0,1291.59,37080.15,High
POL006657,54,M,Home,50108,3,0,1561.28,18769.02,High
POL006658,37,M,Life,63955,1,0,861.88,16715.13,Medium
POL006659,29,F,Auto,32469,1,0,1251.01,2823.27,High
POL006660,50,M,Health,37536,0,0,2735.49,0.0,Medium
POL006661,45,F,Home,44040,0,0,948.87,0.0,Low
POL006662,25,M,Auto,74491,0,0,1325.07,0.0,Low
POL006663,18,M,Home,32939,0,0,1294.64,0.0,High
POL006664,54,F,Auto,46229,1,0,1379.71,3486.17,Medium
POL006665,80,M,Auto,97363,3,0,2044.57,7163.98,High
POL006666,39,F,Auto,40242,1,0,1451.23,10212.0,High
POL006667,23,M,Home,32091,0,0,1723.75,0.0,High
POL006668,78,M,Home,57319,1,0,1455.76,6592.38,High
POL006669,38,M,Home,39513,0,0,880.09,0.0,Medium
POL006670,49,M,Auto,20000,0,0,1134.36,0.0,Medium
POL006671,52,M,Health,66139,0,0,2793.63,0.0,Low
POL006672,32,M,Life,92514,0,0,863.78,0.0,Low
POL006673,22,M,Auto,59208,1,0,1903.7,1870.67,High
POL006674,77,F,Auto,100871,0,0,1772.28,0.0,Low
POL006675,73,M,Home,82620,0,0,1347.65,0.0,Low
POL006676,63,M,Health,39048,0,0,2251.04,0.0,Low
POL006677,67,M,Health,166833,0,0,3320.51,0.0,Medium
POL006678,65,F,Home,70303,3,0,1428.81,15820.79,High
POL006679,23,F,Auto,74154,3,0,2860.32,10873.75,High
POL006680,42,M,Health,36434,3,0,3455.52,17165.29,High
POL006681,73,M,Home,27641,0,0,1446.24,0.0,High
POL006682,63,M,Auto,34832,0,0,1312.31,0.0,Medium
POL006683,76,F,Auto,94849,4,0,2626.74,13593.33,High
POL006684,73,M,Home,140821,4,0,1929.37,2092.42,High
POL006685,57,F,Home,69173,0,0,1141.1,0.0,Low
POL006686,80,M,Health,62709,1,0,3792.07,6287.09,High
POL006687,46,F,Travel,97111,0,0,448.9,0.0,Low
POL006688,24,F,Auto,119441,2,0,2140.44,5072.85,High
POL006689,57,M,Travel,28968,0,0,458.01,0.0,Low
POL006690,30,M,Health,135126,2,0,3558.16,5723.05,Medium
POL006691,55,M,Home,49501,0,0,1134.77,0.0,Low
POL006692,35,M,Life,102949,0,0,730.97,0.0,Low
POL006693,19,M,Health,35107,0,0,3671.99,0.0,High
POL006694,25,M,Auto,100383,0,0,1055.15,0.0,Low
POL006695,28,M,Life,29235,0,0,712.87,0.0,Medium
POL006696,50,F,Health,104888,1,0,2688.66,22807.34,Low
POL006697,71,M,Health,82592,0,0,3690.34,0.0,Medium
POL006698,78,M,Life,27281,1,0,1255.99,10974.61,High
POL006699,55,F,Home,113290,0,0,944.39,0.0,Low
POL006700,65,M,Health,36754,0,0,2840.93,0.0,Medium
POL006701,44,M,Health,106027,1,0,3081.77,30756.57,Medium
POL006702,37,M,Home,64359,0,0,1122.09,0.0,Low
POL006703,29,M,Auto,32108,5,1,2369.15,5389.8,High
POL006704,60,F,Health,36076,1,0,3091.29,31968.28,Medium
POL006705,78,F,Auto,200000,1,1,1655.75,5632.85,High
POL006706,48,M,Health,189790,0,0,2872.44,0.0,Low
POL006707,44,M,Life,53887,0,0,758.02,0.0,Low
POL006708,49,F,Auto,74036,4,0,2018.9,12932.42,High
POL006709,78,M,Auto,109263,0,0,1721.37,0.0,Medium
POL006710,27,F,Auto,31384,1,0,1245.51,5519.35,High
POL006711,20,F,Home,84538,0,0,1549.07,0.0,Medium
POL006712,62,F,Life,98084,0,0,770.04,0.0,Low
POL006713,44,M,Home,71748,1,0,1061.78,12886.76,Medium
POL006714,52,M,Auto,120027,3,0,1485.14,2418.0,High
POL006715,48,M,Home,64622,0,0,1111.59,0.0,Low
POL006716,32,F,Health,104052,0,0,2226.91,0.0,Low
POL006717,33,M,Auto,67383,1,0,1536.54,15164.99,Medium
POL006718,78,M,Health,27810,0,0,3348.17,0.0,Medium
POL006719,30,F,Auto,95748,0,0,1243.58,0.0,Low
POL006720,66,M,Health,114803,0,0,3570.44,0.0,Medium
POL006721,52,M,Auto,55514,0,0,1203.4,0.0,Low
POL006722,69,M,Auto,30652,1,0,1717.19,13032.61,High
POL006723,28,F,Life,92414,3,0,1034.3,22090.45,High
POL006724,76,M,Home,70139,0,0,1327.46,0.0,Medium
POL006725,38,F,Auto,69459,0,0,1219.14,0.0,Low
POL006726,68,F,Life,65808,0,0,975.7,0.0,Medium
POL006727,71,F,Health,99097,0,0,3347.56,0.0,Low
POL006728,28,M,Auto,69145,0,0,1178.17,0.0,Low
POL006729,47,M,Home,47218,1,0,1255.41,9997.86,Low
POL006730,80,M,Life,26698,0,0,1058.56,0.0,High
POL006731,77,F,Health,47535,1,0,4223.76,12131.45,High
POL006732,65,F,Auto,94351,4,0,1930.36,7912.11,High
POL006733,70,M,Home,50646,2,0,1886.46,14517.68,High
POL006734,52,F,Home,94270,0,0,1006.16,0.0,Low
POL006735,39,M,Health,29521,0,0,2543.53,0.0,Medium
POL006736,55,M,Auto,36104,0,0,1152.05,0.0,Medium
POL006737,48,M,Health,35071,2,0,3152.66,3763.58,High
POL006738,31,M,Auto,64067,5,0,2372.85,16172.51,High
POL006739,41,M,Health,146679,1,0,2636.33,27546.4,Low
POL006740,67,M,Travel,183900,0,0,460.95,0.0,Low
POL006741,66,M,Auto,101596,0,0,1714.54,0.0,Low
POL006742,49,F,Auto,22494,3,0,1780.15,2404.03,High
POL006743,53,M,Home,41108,2,0,1216.01,22107.27,High
POL006744,49,F,Health,20000,1,0,2816.7,45721.7,Medium
POL006745,72,F,Auto,65029,0,0,1571.66,0.0,Medium
POL006746,32,M,Health,134920,0,0,2569.11,0.0,Low
POL006747,60,F,Life,90016,0,0,877.05,0.0,Low
POL006748,75,F,Health,24766,3,0,4563.14,3612.74,High
POL006749,52,F,Health,119893,3,0,3816.95,19415.15,Medium
POL006750,20,M,Auto,109331,0,0,1980.77,0.0,Medium
POL006751,33,M,Life,129516,1,0,1014.88,47565.25,Low
POL006752,22,M,Auto,104250,0,0,1667.29,0.0,Medium
POL006753,38,M,Auto,46024,0,0,1146.06,0.0,Medium
POL006754,78,M,Auto,23683,0,0,1604.42,0.0,Medium
POL006755,27,F,Health,107523,0,0,2789.33,0.0,Low
POL006756,36,F,Life,88282,0,0,869.71,0.0,Low
POL006757,42,M,Auto,22337,0,0,1230.23,0.0,Low
